NA06997;CEPH;Europe
NA07022;CEPH;Europe
NA07034;CEPH;Europe
NA07349;CEPH;Europe
NA10830;CEPH;Europe
NA11830;CEPH;Europe
NA11892;CEPH;Europe
NA11917;CEPH;Europe
NA11931;CEPH;Europe
NA11993;CEPH;Europe
NA12004;CEPH;Europe
NA12155;CEPH;Europe
NA12249;CEPH;Europe
NA12275;CEPH;Europe
NA12282;CEPH;Europe
NA12287;CEPH;Europe
NA12340;CEPH;Europe
NA12864;CEPH;Europe
NA12890;CEPH;Europe
NA12376;CEPH;Europe
NA12383;CEPH;Europe
NA12489;CEPH;Europe
NA12718;CEPH;Europe
NA12749;CEPH;Europe
NA12751;CEPH;Europe
NA12763;CEPH;Europe
NA12775;CEPH;Europe
NA12802;CEPH;Europe
NA12814;CEPH;Europe
NA12344;CEPH;Europe
NA12375;CEPH;Europe
NA12399;CEPH;Europe
NA12414;CEPH;Europe
NA12546;CEPH;Europe
NA12717;CEPH;Europe
NA12748;CEPH;Europe
NA12750;CEPH;Europe
NA12762;CEPH;Europe
NA12767;CEPH;Europe
NA12801;CEPH;Europe
NA12813;CEPH;Europe
NA12818;CEPH;Europe
NA11839;CEPH;Europe
NA11891;CEPH;Europe
NA11930;CEPH;Europe
NA11992;CEPH;Europe
NA12003;CEPH;Europe
NA12046;CEPH;Europe
NA12058;CEPH;Europe
NA12154;CEPH;Europe
NA12248;CEPH;Europe
NA12274;CEPH;Europe
NA12286;CEPH;Europe
NA12832;CEPH;Europe
NA12875;CEPH;Europe
NA06993;CEPH;Europe
NA07340;CEPH;Europe
NA07345;CEPH;Europe
NA07357;CEPH;Europe
NA10831;CEPH;Europe
NA06986;CEPH;Europe
NA10836;CEPH;Europe
NA10843;CEPH;Europe
NA10850;CEPH;Europe
NA10855;CEPH;Europe
TGBS21;Chane;America
ch113;Chechen;West Eurasia
Sir19;Chukchi;Central Asia and Siberia
HG01123;Colombian;America
HG01130;Colombian;America
HG01135;Colombian;America
HG01142;Colombian;America
HG01250;Colombian;America
HG01255;Colombian;America
HG01483;Colombian;America
HG01488;Colombian;America
HG01490;Colombian;America
HG01495;Colombian;America
HG01433;Colombian;America
HG01438;Colombian;America
HG01440;Colombian;America
HG01445;Colombian;America
HG01452;Colombian;America
HG01457;Colombian;America
HG01464;Colombian;America
HG01471;Colombian;America
HG01274;Colombian;America
HG01279;Colombian;America
HG01281;Colombian;America
HG01344;Colombian;America
HG01349;Colombian;America
HG01351;Colombian;America
HG01356;Colombian;America
HG01363;Colombian;America
HG01375;Colombian;America
HG01254;Colombian;America
HG01259;Colombian;America
HG01261;Colombian;America
HG01122;Colombian;America
HG01134;Colombian;America
HG01139;Colombian;America
HG01141;Colombian;America
HG01273;Colombian;America
HG01278;Colombian;America
HG01280;Colombian;America
HG01343;Colombian;America
HG01348;Colombian;America
HG01350;Colombian;America
HG01355;Colombian;America
HG01362;Colombian;America
HG01367;Colombian;America
HG01552;Colombian;America
HG01374;Colombian;America
HG01379;Colombian;America
HG01432;Colombian;America
HG01437;Colombian;America
HG01444;Colombian;America
HG01456;Colombian;America
HG01463;Colombian;America
HG01468;Colombian;America
HG01482;Colombian;America
HG01487;Colombian;America
HG01494;Colombian;America
HG01499;Colombian;America
HG01112;Colombian;America
HG01124;Colombian;America
HG01131;Colombian;America
HG01136;Colombian;America
HG01148;Colombian;America
HG01150;Colombian;America
HG01114;Colombian;America
HG01119;Colombian;America
HG01251;Colombian;America
HG01121;Colombian;America
HG01256;Colombian;America
HG01126;Colombian;America
HG01133;Colombian;America
HG01138;Colombian;America
HG01140;Colombian;America
HG01275;Colombian;America
HG01253;Colombian;America
HG01258;Colombian;America
HG01477;Colombian;America
HG01260;Colombian;America
HG01484;Colombian;America
HG01489;Colombian;America
HG01491;Colombian;America
HG01496;Colombian;America
HG01345;Colombian;America
HG01352;Colombian;America
HG01357;Colombian;America
HG01364;Colombian;America
HG01474;Colombian;America
HG01369;Colombian;America
HG01479;Colombian;America
HG01481;Colombian;America
HG01486;Colombian;America
HG01493;Colombian;America
HG01498;Colombian;America
HG01376;Colombian;America
HG01383;Colombian;America
HG01378;Colombian;America
HG01390;Colombian;America
HG01385;Colombian;America
HG01439;Colombian;America
HG01441;Colombian;America
HG01342;Colombian;America
HG01453;Colombian;America
HG01347;Colombian;America
HG01465;Colombian;America
HG01354;Colombian;America
HG01359;Colombian;America
HG01361;Colombian;America
HG01366;Colombian;America
HG01272;Colombian;America
HG01277;Colombian;America
HG01284;Colombian;America
HG01431;Colombian;America
HG01443;Colombian;America
HG01455;Colombian;America
HG01462;Colombian;America
HG01551;Colombian;America
HG01556;Colombian;America
HGDP00704;Colombian;America
HGDP00970;Colombian;America
HG01252;Colombian;America
HG01257;Colombian;America
HG01269;Colombian;America
HG01271;Colombian;America
HG01276;Colombian;America
HG01113;Colombian;America
HG01125;Colombian;America
HG01137;Colombian;America
HG01149;Colombian;America
HG01341;Colombian;America
HG01346;Colombian;America
HG01353;Colombian;America
HG01358;Colombian;America
HG01360;Colombian;America
HG01365;Colombian;America
HG01550;Colombian;America
HG01372;Colombian;America
HG01377;Colombian;America
HG01384;Colombian;America
HG01389;Colombian;America
HG01391;Colombian;America
HG01435;Colombian;America
HG01442;Colombian;America
HG01447;Colombian;America
HG01454;Colombian;America
HG01459;Colombian;America
HG01461;Colombian;America
HG01466;Colombian;America
HG01473;Colombian;America
HG01480;Colombian;America
HG01485;Colombian;America
HG01492;Colombian;America
HG01497;Colombian;America
HGDP00703;Colombian;America
HGDP00708;Colombian;America
HGDP00710;Colombian;America
TZ-11;Crete;Europe
AV-21;Crete;Europe
NA15728;Czech;Europe
HGDP01313;Dai;East Asia
HGDP01312;Dai;East Asia
HGDP01310;Dai;East Asia
HGDP01308;Dai;East Asia
HGDP01315;Dai;East Asia
HGDP01309;Dai;East Asia
HGDP01314;Dai;East Asia
HGDP01311;Dai;East Asia
HGDP01316;Dai;East Asia
HG00978;Dai_Chinese;East Asia
HG01046;Dai_Chinese;East Asia
HG01798;Dai_Chinese;East Asia
HG01801;Dai_Chinese;East Asia
HG01806;Dai_Chinese;East Asia
HG01813;Dai_Chinese;East Asia
HG00864;Dai_Chinese;East Asia
HG02152;Dai_Chinese;East Asia
HG02164;Dai_Chinese;East Asia
HG02169;Dai_Chinese;East Asia
HG02176;Dai_Chinese;East Asia
HG02188;Dai_Chinese;East Asia
HG02190;Dai_Chinese;East Asia
HG02373;Dai_Chinese;East Asia
HG02380;Dai_Chinese;East Asia
HG02405;Dai_Chinese;East Asia
HG02385;Dai_Chinese;East Asia
HG02392;Dai_Chinese;East Asia
HG01817;Dai_Chinese;East Asia
HG02397;Dai_Chinese;East Asia
HG01797;Dai_Chinese;East Asia
HG01800;Dai_Chinese;East Asia
HG01805;Dai_Chinese;East Asia
HG01812;Dai_Chinese;East Asia
HG02151;Dai_Chinese;East Asia
HG02156;Dai_Chinese;East Asia
HG02168;Dai_Chinese;East Asia
HG02170;Dai_Chinese;East Asia
HG02182;Dai_Chinese;East Asia
HG02187;Dai_Chinese;East Asia
HG02353;Dai_Chinese;East Asia
HG02358;Dai_Chinese;East Asia
HG02360;Dai_Chinese;East Asia
HG02372;Dai_Chinese;East Asia
HG02377;Dai_Chinese;East Asia
HG02409;Dai_Chinese;East Asia
HG02384;Dai_Chinese;East Asia
HG02389;Dai_Chinese;East Asia
HG02391;Dai_Chinese;East Asia
HG02396;Dai_Chinese;East Asia
HG00844;Dai_Chinese;East Asia
HG00851;Dai_Chinese;East Asia
HG00983;Dai_Chinese;East Asia
HG00866;Dai_Chinese;East Asia
HG01028;Dai_Chinese;East Asia
HG01796;Dai_Chinese;East Asia
HG01804;Dai_Chinese;East Asia
HG01809;Dai_Chinese;East Asia
HG01811;Dai_Chinese;East Asia
HG01816;Dai_Chinese;East Asia
HG01794;Dai_Chinese;East Asia
HG01799;Dai_Chinese;East Asia
HG01802;Dai_Chinese;East Asia
HG01807;Dai_Chinese;East Asia
HG02153;Dai_Chinese;East Asia
HG02165;Dai_Chinese;East Asia
HG02184;Dai_Chinese;East Asia
HG02189;Dai_Chinese;East Asia
HG02355;Dai_Chinese;East Asia
HG02155;Dai_Chinese;East Asia
HG02367;Dai_Chinese;East Asia
HG02408;Dai_Chinese;East Asia
HG02374;Dai_Chinese;East Asia
HG02410;Dai_Chinese;East Asia
HG02379;Dai_Chinese;East Asia
HG02381;Dai_Chinese;East Asia
HG02401;Dai_Chinese;East Asia
HG02406;Dai_Chinese;East Asia
HG02364;Dai_Chinese;East Asia
HG02371;Dai_Chinese;East Asia
HG02383;Dai_Chinese;East Asia
HG02388;Dai_Chinese;East Asia
HG02390;Dai_Chinese;East Asia
HG02395;Dai_Chinese;East Asia
HG02179;Dai_Chinese;East Asia
HG02386;Dai_Chinese;East Asia
HG02181;Dai_Chinese;East Asia
HG02398;Dai_Chinese;East Asia
HG02186;Dai_Chinese;East Asia
HG00759;Dai_Chinese;East Asia
HG00766;Dai_Chinese;East Asia
HG00867;Dai_Chinese;East Asia
HG00879;Dai_Chinese;East Asia
HG00881;Dai_Chinese;East Asia
HG00956;Dai_Chinese;East Asia
HG00982;Dai_Chinese;East Asia
HG01029;Dai_Chinese;East Asia
HG01031;Dai_Chinese;East Asia
HG01815;Dai_Chinese;East Asia
HG01795;Dai_Chinese;East Asia
HG01808;Dai_Chinese;East Asia
HG01810;Dai_Chinese;East Asia
HG02154;Dai_Chinese;East Asia
HG02250;Dai_Chinese;East Asia
HG02166;Dai_Chinese;East Asia
HG02173;Dai_Chinese;East Asia
HG02178;Dai_Chinese;East Asia
HG02180;Dai_Chinese;East Asia
HG02185;Dai_Chinese;East Asia
HG02351;Dai_Chinese;East Asia
HG02356;Dai_Chinese;East Asia
HG02363;Dai_Chinese;East Asia
HG02375;Dai_Chinese;East Asia
HG02399;Dai_Chinese;East Asia
HG02402;Dai_Chinese;East Asia
HG02407;Dai_Chinese;East Asia
HG02382;Dai_Chinese;East Asia
HG02387;Dai_Chinese;East Asia
HG02394;Dai_Chinese;East Asia
HGDP01217;Daur;East Asia
HGDP01216;Daur;East Asia
HGDP01215;Daur;East Asia
HGDP01214;Daur;East Asia
HGDP01219;Daur;East Asia
HGDP01221;Daur;East Asia
HGDP01213;Daur;East Asia
HGDP01218;Daur;East Asia
HGDP01220;Daur;East Asia
HGDP01222;Daur;East Asia
DNK11;Dinka;Africa
DNK07;Dinka;Africa
DNK05;Dinka;Africa
HGDP00581;Druze;Middle East
HGDP00586;Druze;Middle East
HGDP00598;Druze;Middle East
HGDP00601;Druze;Middle East
HGDP00606;Druze;Middle East
HGDP00562;Druze;Middle East
HGDP00567;Druze;Middle East
HGDP00574;Druze;Middle East
HGDP00579;Druze;Middle East
HGDP00597;Druze;West Eurasia
HGDP00569;Druze;West Eurasia
HGDP00559;Druze;Middle East
HGDP00561;Druze;Middle East
HGDP00566;Druze;Middle East
HGDP00573;Druze;Middle East
HGDP00578;Druze;Middle East
HGDP00580;Druze;Middle East
HGDP00600;Druze;Middle East
HGDP00583;Druze;Middle East
HGDP00588;Druze;Middle East
HGDP00590;Druze;Middle East
HGDP00595;Druze;Middle East
HGDP00557;Druze;Middle East
HGDP00564;Druze;Middle East
HGDP00571;Druze;Middle East
HGDP00576;Druze;Middle East
HGDP00582;Druze;Middle East
HGDP00587;Druze;Middle East
HGDP00594;Druze;Middle East
HGDP00599;Druze;Middle East
HGDP00602;Druze;Middle East
HGDP00563;Druze;Middle East
HGDP00568;Druze;Middle East
HGDP00575;Druze;Middle East
HGDP00558;Druze;Middle East
HGDP00560;Druze;Middle East
HGDP00565;Druze;Middle East
HGDP00572;Druze;Middle East
HGDP00577;Druze;Middle East
HGDP00584;Druze;Middle East
HGDP00591;Druze;Middle East
HGDP00604;Druze;Middle East
Dus16;Dusun;Oceania
Dus22;Dusun;Oceania
HG02924;Esan;Africa
HG02943;Esan;Africa
HG02948;Esan;Africa
HG03100;Esan;Africa
HG03105;Esan;Africa
HG03112;Esan;Africa
HG03117;Esan;Africa
HG02974;Esan;Africa
HG02979;Esan;Africa
HG02981;Esan;Africa
HG03369;Esan;Africa
HG03371;Esan;Africa
HG03268;Esan;Africa
HG03270;Esan;Africa
HG03294;Esan;Africa
HG03299;Esan;Africa
HG03302;Esan;Africa
HG03307;Esan;Africa
HG03124;Esan;Africa
HG03129;Esan;Africa
HG03131;Esan;Africa
HG03136;Esan;Africa
HG03193;Esan;Africa
HG03198;Esan;Africa
HG03314;Esan;Africa
HG03352;Esan;Africa
HG03162;Esan;Africa
HG03167;Esan;Africa
HG03511;Esan;Africa
HG03516;Esan;Africa
HG02923;Esan;Africa
HG02942;Esan;Africa
HG02947;Esan;Africa
HG03197;Esan;Africa
HG03200;Esan;Africa
HG03104;Esan;Africa
HG03109;Esan;Africa
HG03111;Esan;Africa
HG03116;Esan;Africa
HG02954;Esan;Africa
HG02966;Esan;Africa
HG02973;Esan;Africa
HG02978;Esan;Africa
HG02980;Esan;Africa
HG03123;Esan;Africa
HG03128;Esan;Africa
HG03130;Esan;Africa
HG03135;Esan;Africa
HG03159;Esan;Africa
HG03161;Esan;Africa
HG03166;Esan;Africa
HG03173;Esan;Africa
HG03508;Esan;Africa
HG03510;Esan;Africa
HG03515;Esan;Africa
HG03267;Esan;Africa
HG03522;Esan;Africa
HG03279;Esan;Africa
HG03293;Esan;Africa
HG03298;Esan;Africa
HG03301;Esan;Africa
HG03306;Esan;Africa
HG03368;Esan;Africa
HG03370;Esan;Africa
HG03313;Esan;Africa
HG03344;Esan;Africa
HG03351;Esan;Africa
HG03363;Esan;Africa
HG03118;Esan;Africa
HG03120;Esan;Africa
HG03125;Esan;Africa
HG03132;Esan;Africa
HG03137;Esan;Africa
HG02922;Esan;Africa
HG02939;Esan;Africa
HG02941;Esan;Africa
HG02946;Esan;Africa
HG03163;Esan;Africa
HG03168;Esan;Africa
HG03170;Esan;Africa
HG03175;Esan;Africa
HG02968;Esan;Africa
HG02970;Esan;Africa
HG02975;Esan;Africa
HG03101;Esan;Africa
HG03113;Esan;Africa
HG02944;Esan;Africa
HG02953;Esan;Africa
HG02965;Esan;Africa
HG02972;Esan;Africa
HG02977;Esan;Africa
HG03191;Esan;Africa
HG03196;Esan;Africa
HG03269;Esan;Africa
HG03271;Esan;Africa
HG03295;Esan;Africa
HG03303;Esan;Africa
HG03103;Esan;Africa
HG03372;Esan;Africa
HG03108;Esan;Africa
HG03110;Esan;Africa
HG03115;Esan;Africa
HG03308;Esan;Africa
HG03310;Esan;Africa
HG03339;Esan;Africa
HG03341;Esan;Africa
HG03266;Esan;Africa
HG03365;Esan;Africa
HG03367;Esan;Africa
HG03517;Esan;Africa
HG03374;Esan;Africa
HG03312;Esan;Africa
HG03343;Esan;Africa
HG03350;Esan;Africa
HG03194;Esan;Africa
HG03362;Esan;Africa
HG03199;Esan;Africa
HG03122;Esan;Africa
HG03202;Esan;Africa
HG03127;Esan;Africa
HG03134;Esan;Africa
HG03139;Esan;Africa
HG03280;Esan;Africa
HG03297;Esan;Africa
HG03300;Esan;Africa
HG03305;Esan;Africa
HG03158;Esan;Africa
HG03160;Esan;Africa
HG03172;Esan;Africa
HG03189;Esan;Africa
HG03519;Esan;Africa
HG03521;Esan;Africa
HG03499;Esan;Africa
HG03514;Esan;Africa
HG03140;Esan;Africa
HG03157;Esan;Africa
HG03164;Esan;Africa
HG03169;Esan;Africa
HG03171;Esan;Africa
HG03176;Esan;Africa
HG03190;Esan;Africa
HG02952;Esan;Africa
HG02964;Esan;Africa
HG02969;Esan;Africa
HG02971;Esan;Africa
HG02976;Esan;Africa
HG03119;Esan;Africa
HG03121;Esan;Africa
HG03126;Esan;Africa
HG03133;Esan;Africa
HG03099;Esan;Africa
HG03107;Esan;Africa
HG03114;Esan;Africa
HG02938;Esan;Africa
HG02945;Esan;Africa
HG03265;Esan;Africa
HG03493;Esan;Africa
HG03513;Esan;Africa
HG03309;Esan;Africa
HG03311;Esan;Africa
HG03342;Esan;Africa
HG03354;Esan;Africa
HG03361;Esan;Africa
HG03366;Esan;Africa
HG03518;Esan;Africa
HG03520;Esan;Africa
HG03373;Esan;Africa
HG03272;Esan;Africa
HG03291;Esan;Africa
HG03296;Esan;Africa
HG03304;Esan;Africa
HG03195;Esan;Africa
HG03203;Esan;Africa
Esk29;Eskimo_Chaplin;Central Asia and Siberia
Nesk_22;Eskimo_Naukan;Central Asia and Siberia
Nesk_25;Eskimo_Naukan;Central Asia and Siberia
Sir40;Eskimo_Sireniki;Central Asia and Siberia
Sir26;Eskimo_Sireniki;Central Asia and Siberia
Est375;Estonian;Europe
Est400;Estonian;Europe
Nlk18;Even;Central Asia and Siberia
Nlk1;Even;Central Asia and Siberia
Nlk3;Even;Central Asia and Siberia
HG00182;Finnish;Europe
HG00187;Finnish;Europe
HG00303;Finnish;Europe
HG00308;Finnish;Europe
HG00310;Finnish;Europe
HG00315;Finnish;Europe
HG00327;Finnish;Europe
HG00334;Finnish;Europe
HG00339;Finnish;Europe
HG00341;Finnish;Europe
HG00346;Finnish;Europe
HG00353;Finnish;Europe
HG00358;Finnish;Europe
HG00360;Finnish;Europe
HG00365;Finnish;Europe
HG00372;Finnish;Europe
HG00377;Finnish;Europe
HG00384;Finnish;Europe
HG00174;Finnish;Europe
HG00179;Finnish;Europe
HG00181;Finnish;Europe
HG00186;Finnish;Europe
HG00268;Finnish;Europe
HG00270;Finnish;Europe
HG00275;Finnish;Europe
HG00269;Finnish;Europe
HG00282;Finnish;Europe
HG00271;Finnish;Europe
HG00302;Finnish;Europe
HG00276;Finnish;Europe
HG00319;Finnish;Europe
HG00288;Finnish;Europe
HG00321;Finnish;Europe
HG00290;Finnish;Europe
HG00326;Finnish;Europe
HG00338;Finnish;Europe
HG00345;Finnish;Europe
HG00357;Finnish;Europe
HG00364;Finnish;Europe
HG00369;Finnish;Europe
HG00371;Finnish;Europe
HG00376;Finnish;Europe
HG00383;Finnish;Europe
HG00171;Finnish;Europe
HG00176;Finnish;Europe
HG00183;Finnish;Europe
HG00188;Finnish;Europe
HG00190;Finnish;Europe
HG00272;Finnish;Europe
HG00277;Finnish;Europe
HG00284;Finnish;Europe
HG00304;Finnish;Europe
HG00309;Finnish;Europe
HG00311;Finnish;Europe
HG00323;Finnish;Europe
HG00328;Finnish;Europe
HG00173;Finnish;Europe
HG00330;Finnish;Europe
HG00178;Finnish;Europe
HG00335;Finnish;Europe
HG00180;Finnish;Europe
HG00342;Finnish;Europe
HG00185;Finnish;Europe
HG00359;Finnish;Europe
HG00361;Finnish;Europe
HG00366;Finnish;Europe
HG00373;Finnish;Europe
HG00378;Finnish;Europe
HG00380;Finnish;Europe
HG00267;Finnish;Europe
HG00274;Finnish;Europe
HG00281;Finnish;Europe
HG00306;Finnish;Europe
HG00313;Finnish;Europe
HG00318;Finnish;Europe
HG00320;Finnish;Europe
HG00325;Finnish;Europe
HG00332;Finnish;Europe
HG00337;Finnish;Europe
HG00344;Finnish;Europe
HG00349;Finnish;Europe
HG00351;Finnish;Europe
HG00356;Finnish;Europe
HG00368;Finnish;Europe
HG00375;Finnish;Europe
HG00382;Finnish;Europe
HG00177;Finnish;Europe
HG00189;Finnish;Europe
HG00266;Finnish;Europe
HG00273;Finnish;Europe
HG00278;Finnish;Europe
HG00280;Finnish;Europe
HG00285;Finnish;Europe
HG00312;Finnish;Europe
HG00324;Finnish;Europe
HG00329;Finnish;Europe
HG00331;Finnish;Europe
HG00336;Finnish;Europe
HG00343;Finnish;Europe
HG00350;Finnish;Europe
HG00355;Finnish;Europe
HG00362;Finnish;Europe
HG00367;Finnish;Europe
HG00379;Finnish;Europe
HG00381;Finnish;Europe
HGDP00529;French;Europe
HGDP00531;French;Europe
HGDP00536;French;Europe
HGDP00512;French;Europe
HGDP00517;French;Europe
HGDP00524;French;Europe
HGDP00528;French;Europe
HGDP00535;French;Europe
HGDP00511;French;Europe
HGDP00516;French;Europe
HGDP00523;French;Europe
HGDP00530;French;Europe
HGDP00533;French;Europe
HGDP00526;French;Europe
HGDP00538;French;Europe
HGDP00514;French;Europe
HGDP00519;French;Europe
HGDP00537;French;Europe
HGDP00513;French;Europe
HGDP00518;French;Europe
HGDP00520;French;Europe
HGDP00525;French;Europe
HGDP00534;French;Europe
HGDP00539;French;Europe
HGDP00515;French;Europe
HGDP00522;French;Europe
HGDP00527;French;Europe
SC_GMFUL5306399;Gambian_Fula;Africa
SC_GMFUL5306407;Gambian_Fula;Africa
SC_GMFUL5306344;Gambian_Fula;Africa
SC_GMFUL5309747;Gambian_Fula;Africa
SC_GMFUL5309716;Gambian_Fula;Africa
SC_GMFUL5306363;Gambian_Fula;Africa
SC_GMFUL5306426;Gambian_Fula;Africa
SC_GMFUL5306421;Gambian_Fula;Africa
SC_GMFUL5309730;Gambian_Fula;Africa
SC_GMFUL5306382;Gambian_Fula;Africa
SC_GMFUL5306351;Gambian_Fula;Africa
SC_GMFUL5306375;Gambian_Fula;Africa
SC_GMFUL5306370;Gambian_Fula;Africa
SC_GMFUL5306356;Gambian_Fula;Africa
SC_GMFUL5309773;Gambian_Fula;Africa
SC_GMFUL5309711;Gambian_Fula;Africa
SC_GMFUL5309709;Gambian_Fula;Africa
SC_GMFUL5306387;Gambian_Fula;Africa
SC_GMFUL5306419;Gambian_Fula;Africa
SC_GMFUL5306349;Gambian_Fula;Africa
SC_GMFUL5309735;Gambian_Fula;Africa
SC_GMFUL5306415;Gambian_Fula;Africa
SC_GMFUL5306352;Gambian_Fula;Africa
SC_GMFUL5309755;Gambian_Fula;Africa
SC_GMFUL5309700;Gambian_Fula;Africa
SC_GMFUL5306371;Gambian_Fula;Africa
SC_GMFUL5309748;Gambian_Fula;Africa
SC_GMFUL5309717;Gambian_Fula;Africa
SC_GMFUL5306408;Gambian_Fula;Africa
SC_GMFUL5306395;Gambian_Fula;Africa
SC_GMFUL5306403;Gambian_Fula;Africa
SC_GMFUL5306427;Gambian_Fula;Africa
SC_GMFUL5306345;Gambian_Fula;Africa
SC_GMFUL5306357;Gambian_Fula;Africa
SC_GMFUL5306340;Gambian_Fula;Africa
SC_GMFUL5309781;Gambian_Fula;Africa
SC_GMFUL5306369;Gambian_Fula;Africa
SC_GMFUL5306388;Gambian_Fula;Africa
SC_GMFUL5306338;Gambian_Fula;Africa
SC_GMFUL5306410;Gambian_Fula;Africa
SC_GMFUL5306390;Gambian_Fula;Africa
SC_GMFUL5306383;Gambian_Fula;Africa
SC_GMFUL5306413;Gambian_Fula;Africa
SC_GMFUL5309722;Gambian_Fula;Africa
SC_GMFUL5306374;Gambian_Fula;Africa
SC_GMFUL5306398;Gambian_Fula;Africa
SC_GMFUL5306406;Gambian_Fula;Africa
SC_GMFUL5306343;Gambian_Fula;Africa
SC_GMFUL5306367;Gambian_Fula;Africa
SC_GMFUL5306362;Gambian_Fula;Africa
SC_GMFUL5306418;Gambian_Fula;Africa
SC_GMFUL5306348;Gambian_Fula;Africa
SC_GMFUL5309789;Gambian_Fula;Africa
SC_GMFUL5309710;Gambian_Fula;Africa
SC_GMFUL5309703;Gambian_Fula;Africa
SC_GMFUL5306420;Gambian_Fula;Africa
SC_GMFUL5306355;Gambian_Fula;Africa
SC_GMFUL5309708;Gambian_Fula;Africa
SC_GMFUL5306379;Gambian_Fula;Africa
SC_GMFUL5309741;Gambian_Fula;Africa
SC_GMFUL5306432;Gambian_Fula;Africa
SC_GMFUL5306346;Gambian_Fula;Africa
SC_GMFUL5306391;Gambian_Fula;Africa
SC_GMFUL5306423;Gambian_Fula;Africa
SC_GMFUL5306360;Gambian_Fula;Africa
SC_GMFUL5309763;Gambian_Fula;Africa
SC_GMFUL5306339;Gambian_Fula;Africa
SC_GMFUL5306389;Gambian_Fula;Africa
SC_GMFUL5309756;Gambian_Fula;Africa
SC_GMFUL5309701;Gambian_Fula;Africa
SC_GMFUL5309725;Gambian_Fula;Africa
SC_GMFUL5306416;Gambian_Fula;Africa
SC_GMFUL5306411;Gambian_Fula;Africa
SC_GMFUL5306353;Gambian_Fula;Africa
SC_GMFUL5309718;Gambian_Fula;Africa
SC_GMFUL5306377;Gambian_Fula;Africa
SC_GMFUL5306396;Gambian_Fula;Africa
SC_GMFUL5306404;Gambian_Fula;Africa
SC_GMFUL5306428;Gambian_Fula;Africa
SC_GMFUL5306341;Gambian_Fula;Africa
SC_GMFUL5306354;Gambian_Fula;Africa
SC_GMFUL5306378;Gambian_Fula;Africa
SC_GMFUL5309764;Gambian_Fula;Africa
SC_GMFUL5306392;Gambian_Fula;Africa
SC_GMFUL5306400;Gambian_Fula;Africa
SC_GMFUL5309733;Gambian_Fula;Africa
SC_GMFUL5306424;Gambian_Fula;Africa
SC_GMFUL5306361;Gambian_Fula;Africa
SC_GMFUL5306397;Gambian_Fula;Africa
SC_GMFUL5306405;Gambian_Fula;Africa
SC_GMFUL5306429;Gambian_Fula;Africa
SC_GMFUL5309738;Gambian_Fula;Africa
SC_GMFUL5306366;Gambian_Fula;Africa
SC_GMFUL5306359;Gambian_Fula;Africa
SC_GMFUL5309702;Gambian_Fula;Africa
SC_GMFUL5306385;Gambian_Fula;Africa
SC_GMFUL5309719;Gambian_Fula;Africa
SC_GMFUL5306412;Gambian_Fula;Africa
SC_GMFUL5306431;Gambian_Fula;Africa
SC_GMFUL5306347;Gambian_Fula;Africa
SC_GMJOL5309930;Gambian_Jola;Africa
SC_GMJOL5309891;Gambian_Jola;Africa
SC_GMJOL5309942;Gambian_Jola;Africa
SC_GMJOL5309966;Gambian_Jola;Africa
SC_GMJOL5309911;Gambian_Jola;Africa
SC_GMJOL5309935;Gambian_Jola;Africa
SC_GMJOL5309959;Gambian_Jola;Africa
SC_GMJOL5309896;Gambian_Jola;Africa
SC_GMJOL5309904;Gambian_Jola;Africa
SC_GMJOL5309980;Gambian_Jola;Africa
SC_GMJOL5309973;Gambian_Jola;Africa
SC_GMJOL5309827;Gambian_Jola;Africa
SC_GMJOL5309860;Gambian_Jola;Africa
SC_GMJOL5309884;Gambian_Jola;Africa
SC_GMJOL5309928;Gambian_Jola;Africa
SC_GMJOL5309961;Gambian_Jola;Africa
SC_GMJOL5309985;Gambian_Jola;Africa
SC_GMJOL5309979;Gambian_Jola;Africa
SC_GMJOL5309948;Gambian_Jola;Africa
SC_GMJOL5309917;Gambian_Jola;Africa
SC_GMJOL5309981;Gambian_Jola;Africa
SC_GMJOL5309912;Gambian_Jola;Africa
SC_GMJOL5309936;Gambian_Jola;Africa
SC_GMJOL5309897;Gambian_Jola;Africa
SC_GMJOL5309905;Gambian_Jola;Africa
SC_GMJOL5309929;Gambian_Jola;Africa
SC_GMJOL5309950;Gambian_Jola;Africa
SC_GMJOL5309974;Gambian_Jola;Africa
SC_GMJOL5309943;Gambian_Jola;Africa
SC_GMJOL5309967;Gambian_Jola;Africa
SC_GMJOL5309835;Gambian_Jola;Africa
SC_GMJOL5309859;Gambian_Jola;Africa
SC_GMJOL5309796;Gambian_Jola;Africa
SC_GMJOL5309804;Gambian_Jola;Africa
SC_GMJOL5309828;Gambian_Jola;Africa
SC_GMJOL5309890;Gambian_Jola;Africa
SC_GMJOL5309922;Gambian_Jola;Africa
SC_GMJOL5309939;Gambian_Jola;Africa
SC_GMJOL5309934;Gambian_Jola;Africa
SC_GMJOL5309958;Gambian_Jola;Africa
SC_GMJOL5309895;Gambian_Jola;Africa
SC_GMJOL5309903;Gambian_Jola;Africa
SC_GMJOL5309927;Gambian_Jola;Africa
SC_GMJOL5309972;Gambian_Jola;Africa
SC_GMJOL5309941;Gambian_Jola;Africa
SC_GMJOL5309965;Gambian_Jola;Africa
SC_GMJOL5309821;Gambian_Jola;Africa
SC_GMJOL5309898;Gambian_Jola;Africa
SC_GMJOL5309906;Gambian_Jola;Africa
