Symbol	POL SNP cum. AF	POL SNP cum. AC	POL SNP cum. AN	GnomAD NFE SNP cum. AF	GnomAD NFE SNP cum. AC	GnomAD NFE SNP cum. AN	P-value	Cum. SNP AF fold change	fisher_p	symbol	min(mean_depth)	avg(mean_depth)	max(mean_depth)	min(pct10x)	avg(pct10x)	max(pct10x)	min(pct20x)	avg(pct20x)	max(pct20x)	FILTER	pscaled_fisher_p	pscaled_P-value	diff	greater_AF_in
B3GALT6	0.000466853	1	2152	0.0001731097	11	64598	1679.63606043677	1.43128178718084	0.32516232865233186	B3GALT6	40.72	40.720001220703125	40.72	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.4878997749048255	-3.2252151900195996	0.00029374329999999995	PL
SLC4A11	0.000464684	1	2152	0.0001704119	11	64598	1679.63606043677	1.4472238871904	0.32516232865233186	SLC4A11	45.86	45.86000061035156	45.86	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.4878997749048255	-3.2252151900195996	0.00029427209999999997	PL
SLC12A3	0.001861779	4	2152	0.0033632248	217	64598	626.305345599699	-0.853163382841087	0.335863051452568	SLC12A3	41.5	41.5	41.5	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.4738377705938172	-2.796786118478482	-0.0015014458	NFE
CNGA3	0.003252792	7	2152	0.0021993416	142	64598	851.125201352483	0.564606872247849	0.3443275264469515	CNGA3	37.43	37.43000030517578	37.43	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.4630282572658049	-2.9299934499283724	0.0010534504000000002	PL
PREPL	0.000464684	1	2152	0.0001859515	12	64598	1769.39456594869	1.32132358515776	0.3469228049541268	PREPL	37.66	37.65999984741211	37.66	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.45976715089242115	-3.2478246891600815	0.0002787325	PL
ARMC9	0.000464684	1	2152	0.0001858452	12	64598	1769.39456594869	1.32214854399696	0.3469228049541268	ARMC9	38.31	38.310001373291016	38.31	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.45976715089242115	-3.2478246891600815	0.00027883879999999995	PL
ST3GAL5	0.000464684	1	2152	0.0001858386	12	64598	1769.39456594869	1.32219977995221	0.3469228049541268	ST3GAL5	36.55	36.54999923706055	36.55	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.45976715089242115	-3.2478246891600815	0.0002788454	PL
GALK1	0.000464684	1	2152	0.0001858789	12	64598	1769.39456594869	1.32188695846613	0.3469228049541268	GALK1	42.43	42.43000030517578	42.43	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.45976715089242115	-3.2478246891600815	0.00027880509999999995	PL
SPINK5	0.000929368	2	2152	0.0005752596	37	64598	1625.91445430511	0.692036816311459	0.35951134064089135	SPINK5	34.2	34.20000076293945	34.2	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.44428740541996325	-3.211097691934199	0.0003541083999999999	PL
ADA2	0.001858736	4	2152	0.0012854148	83	64598	1325.74326314894	0.532087887464278	0.3660451892005595	ADA2	37.83	37.83000183105469	37.83	100.0	100.0	100.0	99.98	99.9800033569336	99.98	PASS	0.43646529654823696	-3.1224594289004064	0.0005733212	PL
IDUA	0.002324719	5	2152	0.0037839714	244	64598	719.103991331256	-0.702844843295616	0.3669605470756261	IDUA	43.22	43.220001220703125	43.22	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.4353806254165456	-2.8567916992780407	-0.0014592524	NFE
SLC25A13	0.000464684	1	2152	0.0002013573	13	64598	1852.8069340123	1.2064921941829	0.36798191947203	SLC25A13	38.17	38.16999816894531	38.17	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.4341735195504824	-3.267830167369905	0.00026332669999999995	PL
TRH	0.000465116	1	2152	0.000202202	13	64598	1852.8069340123	1.20179330230437	0.36798191947203	TRH	34.29	34.290000915527344	34.29	100.0	100.0	100.0	91.75	91.75	91.75	PASS	0.4341735195504824	-3.267830167369905	0.000262914	PL
SNIP1	0.000464684	1	2152	0.000201376	13	64598	1852.8069340123	1.20635821769134	0.36798191947203	SNIP1	38.01	38.0099983215332	38.01	100.0	100.0	100.0	98.07	98.06999969482422	98.07	PASS	0.4341735195504824	-3.267830167369905	0.00026330799999999997	PL
UROS	0.000929368	2	2152	0.0005884703	38	64598	1674.53524933125	0.659280366308765	0.3711840028411432	UROS	40.58	40.58000183105469	40.58	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.4304107491221558	-3.223894293965421	0.00034089769999999997	PL
SACS	0.000929368	2	2152	0.0005886929	38	64598	1674.53524933125	0.658734742864319	0.3711840028411432	SACS	36.05	36.04999923706055	36.05	100.0	100.0	100.0	99.96	99.95999908447266	99.96	PASS	0.4304107491221558	-3.223894293965421	0.00034067509999999995	PL
LAMA2	0.001858736	4	2152	0.0013014497	84	64598	1357.27384064044	0.514202322140245	0.3714880595017759	LAMA2	35.51	35.5099983215332	35.51	100.0	100.0	100.0	99.37	99.37000274658205	99.37	PASS	0.4300551409231345	-3.132667478817424	0.0005572863	PL
MYO15A	0.001858736	4	2152	0.0013016638	84	64598	1357.27384064044	0.513965005550744	0.3714880595017759	MYO15A	39.85	39.84999847412109	39.85	100.0	100.0	100.0	99.91	99.91000366210938	99.91	PASS	0.4300551409231345	-3.132667478817424	0.0005570721999999999	PL
NIPAL4	0.000464684	1	2152	0.00142484	92	64598	746.71097343329	-1.61647804743187	0.3758624368301304	NIPAL4	35.68	35.68000030517578	35.68	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.42497107490481795	-2.873152533632404	-0.000960156	NFE
IQCE	0.00325279	7	2152	0.0024470809	158	64598	1188.35831818306	0.410615887635731	0.38017688652432735	IQCE	39.87	39.869998931884766	39.87	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.4200142903113859	-3.0749474104653887	0.0008057091000000004	PL
MC2R	0.000929368	2	2152	0.0006039875	39	64598	1722.18985325186	0.621731278684541	0.3827701192155421	MC2R	37.04	37.040000915527344	37.04	100.0	100.0	100.0	99.86	99.86000061035156	99.86	PASS	0.4170619725835851	-3.2360810261389736	0.00032538049999999996	PL
GNRHR	0.00418215	9	2152	0.0058397254	377	64598	782.539262443519	-0.481655723605555	0.38607881808390354	GNRHR	38.08	38.08000183105469	38.08	100.0	100.0	100.0	99.18	99.18000030517578	99.18	PASS	0.4133240249535873	-2.89350613667829	-0.0016575753999999998	NFE
MYO3A	0.000464684	1	2152	0.0002168823	14	64598	1930.61667347829	1.09933765292102	0.38836226752864655	MYO3A	36.8	36.79999923706055	36.8	100.0	100.0	100.0	98.84	98.83999633789062	98.84	PASS	0.41076297186427796	-3.285696052588754	0.0002478017	PL
COG7	0.000464684	1	2152	0.000216819	14	64598	1930.61667347829	1.09975878422377	0.38836226752864655	COG7	39.19	39.18999862670898	39.19	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.41076297186427796	-3.285696052588754	0.000247865	PL
TRMT10C	0.000469043	1	2152	0.0002237835	14	64598	1930.61667347829	1.06761652187973	0.38836226752864655	TRMT10C	38.36	38.36000061035156	38.36	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.41076297186427796	-3.285696052588754	0.0002452595	PL
SLC13A5	0.000464684	1	2152	0.0002168204	14	64598	1930.61667347829	1.09974946877385	0.38836226752864655	SLC13A5	37.2	37.20000076293945	37.2	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.41076297186427796	-3.285696052588754	0.00024786359999999996	PL
SETX	0.000464684	1	2152	0.0002170172	14	64598	1930.61667347829	1.09844058082351	0.38836226752864655	SETX	34.59	34.59000015258789	34.59	100.0	100.0	100.0	99.17	99.16999816894533	99.17	PASS	0.41076297186427796	-3.285696052588754	0.00024766679999999996	PL
COQ4	0.000464684	1	2152	0.0002168274	14	64598	1930.61667347829	1.09970289242647	0.38836226752864655	COQ4	38.4	38.400001525878906	38.4	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.41076297186427796	-3.285696052588754	0.00024785659999999995	PL
ERCC1	0.000464684	1	2152	0.0002168049	14	64598	1930.61667347829	1.09985260746591	0.38836226752864655	ERCC1	38.04	38.040000915527344	38.04	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.41076297186427796	-3.285696052588754	0.0002478791	PL
NR2E3	0.00232342	5	2152	0.0015961146	103	64598	1141.21130433668	0.541685730972999	0.4027114983378951	NR2E3	42.21	42.209999084472656	42.21	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.39500597011094957	-3.0573660649362537	0.0007273054000000001	PL
NADSYN1	0.002323424	5	2152	0.0015950248	103	64598	1141.21130433668	0.542673598879817	0.4027114983378951	NADSYN1	40.45	40.45000076293945	40.45	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.39500597011094957	-3.0573660649362537	0.0007283992000000001	PL
SMARCAL1	0.0	0	2152	0.0006669935	43	64598	874.436506437721	0.0	0.4049301938974592	SMARCAL1	36.5	36.5	36.5	100.0	100.0	100.0	99.88	99.87999725341795	99.88	PASS	0.3926198385584574	-2.9417282804758407	-0.0006669935	NFE
PDE6B	0.0	0	2152	0.0006659745	43	64598	874.436506437721	0.0	0.4049301938974592	PDE6B	42.51	42.5099983215332	42.51	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3926198385584574	-2.9417282804758407	-0.0006659745	NFE
MFN2	0.0	0	2152	0.0006659517	43	64598	874.436506437721	0.0	0.4049301938974592	MFN2	36.89	36.88999938964844	36.89	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3926198385584574	-2.9417282804758407	-0.0006659517	NFE
MSH2	0.0	0	2152	0.0006702395	43	64598	874.436506437721	0.0	0.4049301938974592	MSH2	40.54	40.540000915527344	40.54	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3926198385584574	-2.9417282804758407	-0.0006702395	NFE
RAB23	0.0	0	2152	0.0006661665	43	64598	874.436506437721	0.0	0.4049301938974592	RAB23	39.42	39.41999816894531	39.42	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3926198385584574	-2.9417282804758407	-0.0006661665	NFE
TCIRG1	0.0	0	2152	0.0006813967	44	64598	852.600490253138	0.0	0.40494629698008255	TCIRG1	44.7	44.70000076293945	44.7	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3926025680733781	-2.930745578034514	-0.0006813967	NFE
RDH12	0.0	0	2152	0.0006814363	44	64598	852.600490253138	0.0	0.40494629698008255	RDH12	34.05	34.04999923706055	34.05	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3926025680733781	-2.930745578034514	-0.0006814363	NFE
SRD5A2	0.0	0	2152	0.0006815138	44	64598	852.600490253138	0.0	0.40494629698008255	SRD5A2	38.78	38.77999877929688	38.78	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3926025680733781	-2.930745578034514	-0.0006815138	NFE
IFT140	0.0	0	2152	0.0006813931	44	64598	852.600490253138	0.0	0.40494629698008255	IFT140	44.8	44.79999923706055	44.8	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3926025680733781	-2.930745578034514	-0.0006813931	NFE
ALDH5A1	0.0	0	2152	0.000681832	44	64598	852.600490253138	0.0	0.40494629698008255	ALDH5A1	38.92	38.91999816894531	38.92	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3926025680733781	-2.930745578034514	-0.000681832	NFE
DNAH1	0.0	0	2152	0.000697044	45	64598	831.449421502487	0.0	0.40532597932063474	DNAH1	40.04	40.040000915527344	40.04	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.392195559312818	-2.9198358354792027	-0.000697044	NFE
CHRND	0.002324282	5	2152	0.0016128058	104	64598	1168.31850442794	0.527212386159245	0.4055263839355083	CHRND	40.91	40.90999984741211	40.91	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.39198088491806093	-3.0675612553268192	0.0007114762	PL
THOC6	0.0	0	2152	0.0007123712	46	64598	810.95384110593	0.0	0.40605398686423805	THOC6	45.22	45.220001220703125	45.22	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.39141622100772844	-2.9089961351932865	-0.0007123712	NFE
CNGB1	0.0	0	2152	0.0007124896	46	64598	810.95384110593	0.0	0.40605398686423805	CNGB1	37.33	37.33000183105469	37.33	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.39141622100772844	-2.9089961351932865	-0.0007124896	NFE
DBT	0.0	0	2152	0.0007125094	46	64598	810.95384110593	0.0	0.40605398686423805	DBT	36.73	36.72999954223633	36.73	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.39141622100772844	-2.9089961351932865	-0.0007125094	NFE
SDHA	0.0	0	2152	0.00072786	47	64598	791.086064016553	0.0	0.40711540686788217	SDHA	37.64	37.63999938964844	37.64	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3902824618773095	-2.8982237339328663	-0.00072786	NFE
MCEE	0.0	0	2152	0.000728075	47	64598	791.086064016553	0.0	0.40711540686788217	MCEE	31.63	31.6299991607666	31.63	100.0	100.0	100.0	94.94	94.94000244140624	94.94	PASS	0.3902824618773095	-2.8982237339328663	-0.000728075	NFE
MARVELD2	0.000464684	1	2152	0.0002324092	15	64598	1967.99999999736	0.999582791362676	0.40808571696695206	MARVELD2	38.28	38.27999877929688	38.28	100.0	100.0	100.0	99.72	99.72000122070312	99.72	PASS	0.3892486053026658	-3.29402509409474	0.00023227479999999998	PL
CEP104	0.000464684	1	2152	0.0002323314	15	64598	1967.99999999736	1.0000658207138	0.40808571696695206	CEP104	37.37	37.369998931884766	37.37	100.0	100.0	100.0	95.66	95.66000366210938	95.66	PASS	0.3892486053026658	-3.29402509409474	0.00023235259999999997	PL
DDHD2	0.000465116	1	2152	0.0002323098	15	64598	1967.99999999736	1.00154055386574	0.40808571696695206	DDHD2	35.73	35.72999954223633	35.73	100.0	100.0	100.0	99.72	99.72000122070312	99.72	PASS	0.3892486053026658	-3.29402509409474	0.00023280620000000002	PL
LAMA3	0.000464684	1	2152	0.0002322964	15	64598	1967.99999999736	1.00028317458943	0.40808571696695206	LAMA3	36.52	36.52000045776367	36.52	100.0	100.0	100.0	99.54	99.54000091552734	99.54	PASS	0.3892486053026658	-3.29402509409474	0.00023238759999999998	PL
APTX	0.0	0	2152	0.0007437024	48	64598	771.820037289848	0.0	0.408495670158322	APTX	34.32	34.31999969482422	34.32	100.0	100.0	100.0	99.4	99.4000015258789	99.4	PASS	0.38881254240283625	-2.887516049140087	-0.0007437024	NFE
AC005670.2	0.0	0	2152	0.0007434328	48	64598	771.820037289848	0.0	0.408495670158322											PASS	0.38881254240283625	-2.887516049140087	-0.0007434328	NFE
MMAA	0.0	0	2152	0.0007434489	48	64598	771.820037289848	0.0	0.408495670158322	MMAA	37.31	37.310001373291016	37.31	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.38881254240283625	-2.887516049140087	-0.0007434489	NFE
AC011330.3	0.0	0	2152	0.0007567422	49	64598	753.131212247299	0.0	0.41018055249320134											PASS	0.3870249342775163	-2.876870646573429	-0.0007567422	NFE
TACR3	0.0	0	2152	0.0007594881	49	64598	753.131212247299	0.0	0.41018055249320134	TACR3	36.57	36.56999969482422	36.57	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3870249342775163	-2.876870646573429	-0.0007594881	NFE
C1QTNF3-AMACR	0.0	0	2152	0.000805702	52	64598	700.302676971922	0.0	0.4169258614329563	C1QTNF3-AMACR	36.41	36.40999984741211	36.41	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.37994116524961535	-2.8452857864820937	-0.000805702	NFE
GLDC	0.0	0	2152	0.0008229821	53	64598	683.703441070101	0.0	0.41969389615509767	GLDC	37.02	37.02000045776367	37.02	100.0	100.0	100.0	99.0	99.0	99.0	PASS	0.37706734693203126	-2.834867765703747	-0.0008229821	NFE
AURKC	0.0	0	2152	0.0008211437	53	64598	683.703441070101	0.0	0.41969389615509767	AURKC	35.85	35.849998474121094	35.85	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.37706734693203126	-2.834867765703747	-0.0008211437	NFE
TRIT1	0.0	0	2152	0.000820854	53	64598	683.703441070101	0.0	0.41969389615509767	TRIT1	37.09	37.09000015258789	37.09	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.37706734693203126	-2.834867765703747	-0.000820854	NFE
AL020996.2	0.0	0	2152	0.0008364045	54	64598	667.577549009386	0.0	0.42270061301094386											PASS	0.3739671223458635	-2.8245017226967093	-0.0008364045	NFE
SLC17A5	0.0	0	2152	0.0008364112	54	64598	667.577549009386	0.0	0.42270061301094386	SLC17A5	38.24	38.2400016784668	38.24	100.0	100.0	100.0	99.97	99.97000122070312	99.97	PASS	0.3739671223458635	-2.8245017226967093	-0.0008364112	NFE
AHI1	0.0	0	2152	0.0008370305	54	64598	667.577549009386	0.0	0.42270061301094386	AHI1	35.39	35.38999938964844	35.39	100.0	100.0	100.0	99.54	99.54000091552734	99.54	PASS	0.3739671223458635	-2.8245017226967093	-0.0008370305	NFE
NBAS	0.001858736	4	2152	0.0030975969	200	64598	809.174187253224	-0.73682753797237	0.424725727038971	NBAS	36.09	36.09000015258789	36.09	100.0	100.0	100.0	99.75	99.75	99.75	PASS	0.37189143156251603	-2.9080420202773496	-0.0012388609000000001	NFE
BRAT1	0.0	0	2152	0.0008519707	55	64598	651.907399506184	0.0	0.42593385458533395	BRAT1	39.23	39.22999954223633	39.23	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3706578394395946	-2.814185910548496	-0.0008519707	NFE
MMP21	0.0	0	2152	0.0008523405	55	64598	651.907399506184	0.0	0.42593385458533395	MMP21	39.26	39.2599983215332	39.26	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3706578394395946	-2.814185910548496	-0.0008523405	NFE
INVS	0.000464684	1	2152	0.000247803	16	64598	1967.99999999426	0.907056317412137	0.4271734315448334	INVS	35.45	35.45000076293945	35.45	100.0	100.0	100.0	99.19	99.19000244140624	99.19	PASS	0.36939576649515804	-3.294025094094056	0.00021688099999999999	PL
CLN8	0.000464684	1	2152	0.0002478021	16	64598	1967.99999999426	0.907061557170714	0.4271734315448334	CLN8	34.58	34.58000183105469	34.58	98.7	98.6999969482422	98.7	97.24	97.23999786376952	97.24	PASS	0.36939576649515804	-3.294025094094056	0.00021688189999999997	PL
CCNO	0.000464684	1	2152	0.0002478987	16	64598	1967.99999999426	0.906499264986743	0.4271734315448334	CCNO	48.71	48.709999084472656	48.71	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.36939576649515804	-3.294025094094056	0.00021678529999999999	PL
ERCC3	0.001394052	3	2152	0.0008207868	53	64598	1180.26630334941	0.764204942025372	0.42938180230861756	ERCC3	38.12	38.119998931884766	38.12	100.0	100.0	100.0	99.78	99.77999877929688	99.78	PASS	0.36715636540610647	-3.0719800081761863	0.0005732652	PL
GALC	0.001394484	3	2152	0.000837802	54	64598	1219.94916810307	0.735050147977225	0.4330329734460643	GALC	36.55	36.54999923706055	36.55	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3634790328834626	-3.0863417352056843	0.0005566820000000001	PL
TPP1	0.00232342	5	2152	0.0017505731	113	64598	1412.176986524	0.408422664098412	0.4352621356177796	TPP1	33.81	33.810001373291016	33.81	100.0	100.0	100.0	96.74	96.73999786376952	96.74	PASS	0.3612491114033651	-3.149889129756782	0.0005728469	PL
UNC13D	0.001394052	3	2152	0.0008518646	55	64598	1259.4445683416	0.710588332683466	0.4368762177011852	UNC13D	41.02	41.02000045776367	41.02	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.35964159640342036	-3.1001790577466903	0.0005421874	PL
YARS2	0.000464684	1	2152	0.0002632954	17	64598	1967.99999999998	0.819567654361558	0.4456458930304771	YARS2	39.12	39.119998931884766	39.12	100.0	100.0	100.0	97.47	97.47000122070312	97.47	PASS	0.3510100914797547	-3.294025094095318	0.00020138859999999998	PL
ATP6V1B1	0.000464684	1	2152	0.0002635078	17	64598	1967.99999999998	0.818404303632902	0.4456458930304771	ATP6V1B1	38.77	38.77000045776367	38.77	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3510100914797547	-3.294025094095318	0.00020117619999999997	PL
VARS2	0.000464684	1	2152	0.0002633449	17	64598	1967.99999999998	0.819296450639646	0.4456458930304771	VARS2	38.07	38.06999969482422	38.07	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3510100914797547	-3.294025094095318	0.0002013391	PL
SAMHD1	0.000464684	1	2152	0.0002632796	17	64598	1967.99999999998	0.819654231132779	0.4456458930304771	SAMHD1	40.22	40.220001220703125	40.22	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3510100914797547	-3.294025094095318	0.0002014044	PL
MPDZ	0.000464684	1	2152	0.0002632951	17	64598	1967.99999999998	0.819569298175915	0.4456458930304771	MPDZ	35.69	35.689998626708984	35.69	100.0	100.0	100.0	99.84	99.83999633789062	99.84	PASS	0.3510100914797547	-3.294025094095318	0.00020138889999999997	PL
SLC22A5	0.0009298	2	2152	0.001920606	124	64598	848.706854054153	-1.04656925875429	0.44611853267452206	SLC22A5	40.91	40.90999984741211	40.91	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3505497349043168	-2.928757709500652	-0.000990806	NFE
TGM1	0.000929368	2	2152	0.0019987785	129	64598	776.295204860001	-1.1047967288811	0.45057377485615724	TGM1	36.13	36.130001068115234	36.13	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3462340895023484	-2.890026903554537	-0.0010694105	NFE
ARSB	0.001394052	3	2152	0.0009140548	59	64598	1415.08350284117	0.60893181029254	0.45395835641997584	ARSB	34.9	34.900001525878906	34.9	100.0	100.0	100.0	98.56	98.55999755859376	98.56	PASS	0.34298398504272043	-3.1507820679544043	0.0004799972	PL
AMN	0.000464684	1	2152	0.0002789307	18	64598	1967.99999999986	0.736343240116593	0.463522924109245	AMN	45.98	45.97999954223633	45.98	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.33392878240847024	-3.294025094095292	0.00018575329999999998	PL
FA2H	0.000464684	1	2152	0.0002788034	18	64598	1967.99999999986	0.737001815885564	0.463522924109245	FA2H	37.74	37.7400016784668	37.74	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.33392878240847024	-3.294025094095292	0.00018588059999999996	PL
DOCK6	0.001397533	3	2152	0.0009609247	62	64598	1528.80825775655	0.540387061839535	0.46828842995077535	DOCK6	36.17	36.16999816894531	36.17	100.0	100.0	100.0	99.84	99.83999633789062	99.84	PASS	0.32948657224270617	-3.184353019866172	0.0004366083000000001	PL
GUCY2D	0.001394052	3	2152	0.0009603154	62	64598	1528.80825775655	0.537704158125653	0.46828842995077535	GUCY2D	41.62	41.619998931884766	41.62	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.32948657224270617	-3.184353019866172	0.0004337366	PL
MERTK	0.000464684	1	2152	0.0002943161	19	64598	1967.99999999603	0.658883506513475	0.4808237088467349	MERTK	38.4	38.400001525878906	38.4	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3180141259315898	-3.2940250940944464	0.00017036789999999997	PL
FYCO1	0.000464684	1	2152	0.0002942493	19	64598	1967.99999999603	0.659210987636712	0.4808237088467349	FYCO1	38.21	38.209999084472656	38.21	100.0	100.0	100.0	99.93	99.93000030517578	99.93	PASS	0.3180141259315898	-3.2940250940944464	0.00017043469999999998	PL
AGA	0.000464684	1	2152	0.0002944276	19	64598	1967.99999999603	0.658337053111146	0.4808237088467349	AGA	35.36	35.36000061035156	35.36	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3180141259315898	-3.2940250940944464	0.0001702564	PL
ETFA	0.000465116	1	2152	0.0002947725	19	64598	1967.99999999603	0.657988631061068	0.4808237088467349	ETFA	38.6	38.59999847412109	38.6	100.0	100.0	100.0	99.63	99.62999725341795	99.63	PASS	0.3180141259315898	-3.2940250940944464	0.0001703435	PL
