Symbol	POL SNP cum. AF	POL SNP cum. AC	POL SNP cum. AN	GnomAD NFE SNP cum. AF	GnomAD NFE SNP cum. AC	GnomAD NFE SNP cum. AN	P-value	Cum. SNP AF fold change	fisher_p	fisher_p_corr	fisher_q	symbol	min(mean_depth)	avg(mean_depth)	max(mean_depth)	min(pct10x)	avg(pct10x)	max(pct10x)	min(pct20x)	avg(pct20x)	max(pct20x)	FILTER	pscaled_fisher_p	pscaled_fisher_p_corr	pscaled_P-value	diff	greater_AF_in
MTR	0.0	0	2152	0.0002170949	14	64598	1876.99999999293	0.0	1.0	1877.0	1.0	MTR	36.45	36.45000076293945	36.45	100.0	100.0	100.0	99.18	99.18000030517578	99.18	PASS	-0.0	-3.273464272621346	-3.2734642726197105	-0.0002170949	NFE
KLC2	0.0	0	2152	6.19521e-05	4	64598	1876.99999998693	0.0	1.0	1877.0	1.0	KLC2	40.86	40.86000061035156	40.86	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726183223	-6.19521e-05	NFE
KRT8	0.0	0	2152	0.000371678	24	64598	1411.30280794499	0.0	1.0	1877.0	1.0	KRT8	38.05	38.04999923706055	38.05	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.149620205611522	-0.000371678	NFE
KRT74	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	KRT74	37.32	37.31999969482422	37.32	100.0	100.0	100.0	99.78	99.77999877929688	99.78	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
KRT5	0.0	0	2152	3.09703e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	KRT5	34.4	34.400001525878906	34.4	100.0	100.0	100.0	99.0	99.0	99.0	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.09703e-05	NFE
KRT25	0.0	0	2152	7.7421e-05	5	64598	1876.99999999999	0.0	1.0	1877.0	1.0	KRT25	38.74	38.7400016784668	38.74	100.0	100.0	100.0	98.98	98.9800033569336	98.98	PASS	-0.0	-3.273464272621346	-3.273464272621344	-7.7421e-05	NFE
KRT18	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	KRT18	40.58	40.58000183105469	40.58	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
KRT14	0.0	0	2152	0.0001084296	7	64598	1876.99999999944	0.0	1.0	1877.0	1.0	KRT14	35.81	35.810001373291016	35.81	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621217	-0.0001084296	NFE
KREMEN1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	KREMEN1	38.29	38.290000915527344	38.29	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
KNL1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	KNL1	37.52	37.52000045776367	37.52	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
KNG1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	KNG1	36.41	36.40999984741211	36.41	100.0	100.0	100.0	99.82	99.81999969482422	99.82	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
KLKB1	0.0	0	2152	0.0002013366	13	64598	1876.99999999974	0.0	1.0	1877.0	1.0	KLKB1	33.96	33.959999084472656	33.96	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621286	-0.0002013366	NFE
KLK4	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	KLK4	30.03	30.030000686645508	30.03	100.0	100.0	100.0	88.49	88.48999786376953	88.49	LOW_DP	-0.0	-3.273464272621346	0.0	0.0	NFE
KLHL7	0.0	0	2152	3.09755e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	KLHL7	40.41	40.40999984741211	40.41	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.09755e-05	NFE
KLHL41	0.0	0	2152	3.0978e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	KLHL41	36.36	36.36000061035156	36.36	100.0	100.0	100.0	96.63	96.62999725341795	96.63	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.0978e-05	NFE
KLHL40	0.0	0	2152	0.000108419	7	64598	1876.99999999944	0.0	1.0	1877.0	1.0	KLHL40	41.4	41.400001525878906	41.4	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621217	-0.000108419	NFE
KL	0.0	0	2152	4.64588e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	KL	38.06	38.060001373291016	38.06	100.0	100.0	100.0	98.84	98.83999633789062	98.84	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.64588e-05	NFE
KCTD7	0.0	0	2152	1.54851e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	KCTD7	36.86	36.86000061035156	36.86	100.0	100.0	100.0	99.86	99.86000061035156	99.86	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54851e-05	NFE
KIZ	0.0	0	2152	0.0004491082	29	64598	1215.64171207592	0.0	1.0	1877.0	1.0	KIZ	35.7	35.70000076293945	35.7	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.084805593525052	-0.0004491082	NFE
KISS1R	0.0	0	2152	0.0002013539	13	64598	1876.99999999974	0.0	1.0	1877.0	1.0	KISS1R	46.85	46.84999847412109	46.85	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621286	-0.0002013539	NFE
KISS1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	KISS1	31.5	31.5	31.5	100.0	100.0	100.0	91.32	91.31999969482422	91.32	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
KIFBP	0.0	0	2152	9.29685e-05	6	64598	1876.99999999078	0.0	1.0	1877.0	1.0											PASS	-0.0	-3.273464272621346	-3.273464272619213	-9.29685e-05	NFE
KIF1C	0.0	0	2152	3.09794e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	KIF1C	38.19	38.18999862670898	38.19	100.0	100.0	100.0	98.51	98.51000213623048	98.51	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.09794e-05	NFE
KIF1A	0.0	0	2152	4.64617e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	KIF1A	40.88	40.880001068115234	40.88	100.0	100.0	100.0	99.9	99.9000015258789	99.9	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.64617e-05	NFE
KIF14	0.0	0	2152	1.54885e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	KIF14	33.97	33.970001220703125	33.97	100.0	100.0	100.0	99.79	99.79000091552734	99.79	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54885e-05	NFE
KIAA1549	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	KIAA1549	37.74	37.7400016784668	37.74	100.0	100.0	100.0	99.94	99.94000244140624	99.94	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
KIAA0825	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	KIAA0825	36.76	36.7599983215332	36.76	100.0	100.0	100.0	96.67	96.66999816894533	96.67	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
KIAA0753	0.0	0	2152	0.0001858567	12	64598	1876.99999999999	0.0	1.0	1877.0	1.0	KIAA0753	37.62	37.619998931884766	37.62	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621344	-0.0001858567	NFE
KHK	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	KHK	41.84	41.84000015258789	41.84	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
KHDC3L	0.0	0	2152	7.74296e-05	5	64598	1876.99999999999	0.0	1.0	1877.0	1.0	KHDC3L	42.78	42.77999877929688	42.78	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621344	-7.74296e-05	NFE
KERA	0.0	0	2152	0.0003439503	22	64598	1502.98267110551	0.0	1.0	1877.0	1.0	KERA	35.15	35.150001525878906	35.15	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.176953973343635	-0.0003439503	NFE
KDSR	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	KDSR	40.25	40.25	40.25	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
KRT83	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	KRT83	40.07	40.06999969482422	40.07	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
KRT85	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	KRT85	37.39	37.38999938964844	37.39	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
KY	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	KY	37.68	37.68000030517578	37.68	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
KYNU	0.0	0	2152	0.0001549436	10	64598	1876.99999999382	0.0	1.0	1877.0	1.0	KYNU	33.74	33.7400016784668	33.74	100.0	100.0	100.0	99.22	99.22000122070312	99.22	PASS	-0.0	-3.273464272621346	-3.2734642726199166	-0.0001549436	NFE
LINS1	0.0	0	2152	9.29214e-05	6	64598	1876.99999999078	0.0	1.0	1877.0	1.0	LINS1	36.22	36.220001220703125	36.22	100.0	100.0	100.0	98.61	98.61000061035156	98.61	PASS	-0.0	-3.273464272621346	-3.273464272619213	-9.29214e-05	NFE
LINGO1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	LINGO1	42.58	42.58000183105469	42.58	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
LIMS2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	LIMS2	41.36	41.36000061035156	41.36	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
LIM2	0.0	0	2152	1.54899e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	LIM2	32.57	32.56999969482422	32.57	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54899e-05	NFE
LIFR	0.0	0	2152	0.0001084406	7	64598	1876.99999999944	0.0	1.0	1877.0	1.0	LIFR	37.88	37.880001068115234	37.88	100.0	100.0	100.0	99.95	99.9499969482422	99.95	PASS	-0.0	-3.273464272621346	-3.273464272621217	-0.0001084406	NFE
LIAS	0.0	0	2152	6.19675e-05	4	64598	1876.99999998693	0.0	1.0	1877.0	1.0	LIAS	36.65	36.650001525878906	36.65	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726183223	-6.19675e-05	NFE
LHX3	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	LHX3	40.6	40.59999847412109	40.6	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
LHFPL5	0.0	0	2152	0.000123908	8	64598	1876.99999999072	0.0	1.0	1877.0	1.0	LHFPL5	36.52	36.52000045776367	36.52	100.0	100.0	100.0	99.81	99.80999755859376	99.81	PASS	-0.0	-3.273464272621346	-3.273464272619199	-0.000123908	NFE
LHCGR	0.0	0	2152	0.0001858747	12	64598	1876.99999999999	0.0	1.0	1877.0	1.0	LHCGR	35.49	35.4900016784668	35.49	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621344	-0.0001858747	NFE
LHB	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	LHB	40.04	40.040000915527344	40.04	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
LGI4	0.0	0	2152	0.000170372	11	64598	1876.99999999998	0.0	1.0	1877.0	1.0	LGI4	40.08	40.08000183105469	40.08	100.0	100.0	100.0	98.72	98.72000122070312	98.72	PASS	-0.0	-3.273464272621346	-3.2734642726213417	-0.000170372	NFE
LFNG	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	LFNG	38.09	38.09000015258789	38.09	100.0	100.0	100.0	98.4	98.4000015258789	98.4	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
LEMD2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	LEMD2	41.49	41.4900016784668	41.49	100.0	100.0	100.0	99.46	99.45999908447266	99.46	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
LDLRAP1	0.0	0	2152	0.0001242023	8	64598	1876.99999999072	0.0	1.0	1877.0	1.0	LDLRAP1	37.53	37.52999877929688	37.53	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272619199	-0.0001242023	NFE
LDHD	0.0	0	2152	0.000216806	14	64598	1876.99999999293	0.0	1.0	1877.0	1.0	LDHD	43.16	43.15999984741211	43.16	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726197105	-0.000216806	NFE
LDHA	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	LDHA	34.13	34.130001068115234	34.13	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
LCT	0.0	0	2152	1.54909e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	LCT	37.1	37.09999847412109	37.1	100.0	100.0	100.0	99.97	99.97000122070312	99.97	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54909e-05	NFE
LCAT	0.0	0	2152	0.0002788388	18	64598	1717.07232196729	0.0	1.0	1877.0	1.0	LCAT	39.92	39.91999816894531	39.92	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2347885877467295	-0.0002788388	NFE
LCA5	0.0	0	2152	0.0001239954	8	64598	1876.99999999072	0.0	1.0	1877.0	1.0	LCA5	35.24	35.2400016784668	35.24	100.0	100.0	100.0	99.23	99.2300033569336	99.23	PASS	-0.0	-3.273464272621346	-3.273464272619199	-0.0001239954	NFE
LBR	0.0	0	2152	9.29891e-05	6	64598	1876.99999999078	0.0	1.0	1877.0	1.0	LBR	35.53	35.529998779296875	35.53	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272619213	-9.29891e-05	NFE
LAT	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	LAT	39.3	39.29999923706055	39.3	100.0	100.0	100.0	99.46	99.45999908447266	99.46	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
LARS1	0.0	0	2152	3.09809e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0											PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.09809e-05	NFE
LARGE1	0.0	0	2152	1.54866e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	LARGE1	33.78	33.779998779296875	33.78	100.0	100.0	100.0	99.44	99.44000244140624	99.44	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54866e-05	NFE
LAMC3	0.0	0	2152	7.74412e-05	5	64598	1876.99999999999	0.0	1.0	1877.0	1.0	LAMC3	41.39	41.38999938964844	41.39	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621344	-7.74412e-05	NFE
LAMC2	0.0	0	2152	0.0001402988	9	64598	1876.99999999999	0.0	1.0	1877.0	1.0	LAMC2	34.72	34.720001220703125	34.72	100.0	100.0	100.0	99.73	99.7300033569336	99.73	PASS	-0.0	-3.273464272621346	-3.273464272621344	-0.0001402988	NFE
LAMB2	0.0	0	2152	0.0001858739	12	64598	1876.99999999999	0.0	1.0	1877.0	1.0	LAMB2	41.36	41.36000061035156	41.36	100.0	100.0	100.0	99.97	99.97000122070312	99.97	PASS	-0.0	-3.273464272621346	-3.273464272621344	-0.0001858739	NFE
LAMB1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	LAMB1	37.59	37.59000015258789	37.59	100.0	100.0	100.0	99.95	99.9499969482422	99.95	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
LACC1	0.0	0	2152	1.54923e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	LACC1	35.17	35.16999816894531	35.17	100.0	100.0	100.0	98.59	98.58999633789062	98.59	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54923e-05	NFE
L2HGDH	0.0	0	2152	0.000139476	9	64598	1876.99999999999	0.0	1.0	1877.0	1.0	L2HGDH	33.79	33.790000915527344	33.79	100.0	100.0	100.0	98.36	98.36000061035156	98.36	PASS	-0.0	-3.273464272621346	-3.273464272621344	-0.000139476	NFE
KDM5B	0.0	0	2152	1.54885e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	KDM5B	35.88	35.880001068115234	35.88	100.0	100.0	100.0	99.81	99.80999755859376	99.81	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54885e-05	NFE
KCNMA1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	KCNMA1	36.87	36.869998931884766	36.87	100.0	100.0	100.0	98.81	98.80999755859376	98.81	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
IFT43	0.0	0	2152	3.09784e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	IFT43	39.15	39.150001525878906	39.15	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.09784e-05	NFE
IL17RA	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	IL17RA	39.7	39.70000076293945	39.7	100.0	100.0	100.0	99.9	99.9000015258789	99.9	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
INPP5K	0.0	0	2152	4.64598e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	INPP5K	41.32	41.31999969482422	41.32	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.64598e-05	NFE
INPP5E	0.0	0	2152	0.0002834937	18	64598	1717.07232196729	0.0	1.0	1877.0	1.0	INPP5E	42.82	42.81999969482422	42.82	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2347885877467295	-0.0002834937	NFE
IMPG2	0.0	0	2152	0.0004182676	27	64598	1288.82641086577	0.0	1.0	1877.0	1.0	IMPG2	34.27	34.27000045776367	34.27	99.87	99.87000274658205	99.87	98.96	98.95999908447266	98.96	PASS	-0.0	-3.273464272621346	-3.1101944271440463	-0.0004182676	NFE
IMPA1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	IMPA1	33.7	33.70000076293945	33.7	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
IL7R	0.0	0	2152	0.000247976	16	64598	1843.69176504916	0.0	1.0	1877.0	1.0	IL7R	35.47	35.470001220703125	35.47	100.0	100.0	100.0	99.37	99.37000274658205	99.37	PASS	-0.0	-3.273464272621346	-3.265688315889168	-0.000247976	NFE
IL7	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	IL7	36.44	36.43999862670898	36.44	100.0	100.0	100.0	99.08	99.08000183105467	99.08	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
IL6ST	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	IL6ST	37.21	37.209999084472656	37.21	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
IL6R	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	IL6R	36.27	36.27000045776367	36.27	100.0	100.0	100.0	99.7	99.6999969482422	99.7	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
IL6	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	IL6	35.8	35.79999923706055	35.8	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
IL36RN	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	IL36RN	36.27	36.27000045776367	36.27	100.0	100.0	100.0	99.74	99.73999786376952	99.74	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
IL21R	0.0	0	2152	3.09751e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	IL21R	38.7	38.70000076293945	38.7	100.0	100.0	100.0	99.88	99.87999725341795	99.88	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.09751e-05	NFE
IL21	0.0	0	2152	1.54828e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	IL21	36.99	36.9900016784668	36.99	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54828e-05	NFE
IL1RN	0.0	0	2152	1.54871e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	IL1RN	36.24	36.2400016784668	36.24	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54871e-05	NFE
IL17RC	0.0	0	2152	1.54923e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	IL17RC	41.8	41.79999923706055	41.8	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54923e-05	NFE
IL12RB1	0.0	0	2152	0.0002169809	14	64598	1876.99999999293	0.0	1.0	1877.0	1.0	IL12RB1	34.3	34.29999923706055	34.3	100.0	100.0	100.0	98.63	98.62999725341795	98.63	PASS	-0.0	-3.273464272621346	-3.2734642726197105	-0.0002169809	NFE
KCNJ10	0.0	0	2152	3.09703e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	KCNJ10	35.01	35.0099983215332	35.01	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.09703e-05	NFE
IL12B	0.0	0	2152	3.10048e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	IL12B	35.24	35.2400016784668	35.24	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.10048e-05	NFE
IL11RA	0.0	0	2152	0.0002168122	14	64598	1876.99999999293	0.0	1.0	1877.0	1.0	IL11RA	36.7	36.70000076293945	36.7	100.0	100.0	100.0	99.07	99.06999969482422	99.07	PASS	-0.0	-3.273464272621346	-3.2734642726197105	-0.0002168122	NFE
IL10RB	0.0	0	2152	4.64651e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	IL10RB	38.43	38.43000030517578	38.43	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.64651e-05	NFE
IL10RA	0.0	0	2152	9.29113e-05	6	64598	1876.99999999078	0.0	1.0	1877.0	1.0	IL10RA	39.36	39.36000061035156	39.36	100.0	100.0	100.0	99.92	99.91999816894533	99.92	PASS	-0.0	-3.273464272621346	-3.273464272619213	-9.29113e-05	NFE
IKBKB	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	IKBKB	37.31	37.310001373291016	37.31	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
IGSF3	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	IGSF3	37.64	37.63999938964844	37.64	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
IGLL1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	IGLL1	38.77	38.77000045776367	38.77	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
IGHMBP2	0.000929368	2	2152	0.0012390076	80	64598	1743.31051486798	-0.414863160973259	1.0	1877.0	1.0	IGHMBP2	40.75	40.75	40.75	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.241374749636076	-0.0003096396000000001	NFE
IGFBP7	0.0	0	2152	6.19521e-05	4	64598	1876.99999998693	0.0	1.0	1877.0	1.0	IGFBP7	34.25	34.25	34.25	100.0	100.0	100.0	97.79	97.79000091552734	97.79	PASS	-0.0	-3.273464272621346	-3.2734642726183223	-6.19521e-05	NFE
IGFALS	0.0	0	2152	0.0002013392	13	64598	1876.99999999974	0.0	1.0	1877.0	1.0	IGFALS	47.17	47.16999816894531	47.17	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621286	-0.0002013392	NFE
IGF1	0.0	0	2152	1.54909e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	IGF1	36.71	36.709999084472656	36.71	100.0	100.0	100.0	99.8	99.8000030517578	99.8	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54909e-05	NFE
IFT81	0.0	0	2152	0.0003562994	23	64598	1456.03490350169	0.0	1.0	1877.0	1.0	IFT81	36.54	36.540000915527344	36.54	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.1631717858399964	-0.0003562994	NFE
IFT80	0.0	0	2152	4.64875e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	IFT80	34.76	34.7599983215332	34.76	100.0	100.0	100.0	99.93	99.93000030517578	99.93	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.64875e-05	NFE
IFT74	0.0	0	2152	7.74881e-05	5	64598	1876.99999999999	0.0	1.0	1877.0	1.0	IFT74	38.02	38.02000045776367	38.02	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621344	-7.74881e-05	NFE
INPPL1	0.0	0	2152	1.54909e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	INPPL1	38.05	38.04999923706055	38.05	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54909e-05	NFE
INS	0.0	0	2152	0.0002169958	14	64598	1876.99999999293	0.0	1.0	1877.0	1.0	INS	40.69	40.68999862670898	40.69	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726197105	-0.0002169958	NFE
INSR	0.0	0	2152	0.0001084354	7	64598	1876.99999999944	0.0	1.0	1877.0	1.0	INSR	37.47	37.470001220703125	37.47	100.0	100.0	100.0	99.54	99.54000091552734	99.54	PASS	-0.0	-3.273464272621346	-3.273464272621217	-0.0001084354	NFE
INTS1	0.0	0	2152	0.000108421	7	64598	1876.99999999944	0.0	1.0	1877.0	1.0	INTS1	43.07	43.06999969482422	43.07	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621217	-0.000108421	NFE
KCNJ1	0.0	0	2152	0.0004336573	28	64598	1251.46320118876	0.0	1.0	1877.0	1.0	KCNJ1	37.4	37.400001525878906	37.4	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.0974180838638383	-0.0004336573	NFE
